ward	282.89	271.54	231.7	101.41	64.06	27.24	8.4	12.11	41.03	94.71	214.85	231.46	1581.4
ward	3.97	5.1	7.02	9.89	14.64	19.77	24.61	24.37	20.72	14.55	7.95	4.49	13.11
ward	-7.38	-6.89	-5.66	-4.01	-0.52	3.05	6.28	6.1	3.18	-0.37	-4.11	-6.91	-1.44
WEPP_ID	Precip_mm	Tmax_C	Tmin_C	elev_m	frac_canopy_cover	Management							
21	4.0746716	5.3638831	7.4076642	10.260715	15.204175	20.393824	25.269255	24.898147	21.170337	14.901781	8.4783356	4.8424527	13.532979
21	-7.8249634	-7.2842188	-5.6951532	-3.7580875	-0.34216057	2.9742627	6.0209924	5.6540149	2.8530072	-0.89254013	-4.4594745	-7.384978	-1.6788029
22	1056.57	13.3243	-1.70325	2082	0.670562	hermada_18.man							
22	186.27102	179.30727	154.04701	68.367681	42.099946	23.01865	8.6129315	12.797465	27.783167	62.843257	142.13656	151.77849	1059.0634
22	3.7356296	5.1797479	7.2342804	9.8968347	14.737644	19.906979	24.787644	24.426042	20.751907	14.438309	8.0219067	4.4048383	13.142302
22	-7.7796045	-7.291601	-5.9665106	-4.0178418	-0.58491009	2.9001437	6.087464	5.7930573	2.9678598	-0.75080933	-4.4667987	-7.3296045	-1.7019965
23	1051.05	13.4896	-1.66586	2043.27	0.701605	hermada_19.man							
23	185.94387	178.96711	153.73209	68.276943	42.008398	22.992205	8.6100836	12.792988	27.724575	62.711021	141.96364	151.47739	1057.2003
23	3.7856763	5.204975	7.2578796	9.9554254	14.812103	19.983473	24.862104	24.499282	20.819448	14.510735	8.0894489	4.4695325	13.202521
23	-7.7869281	-7.2928217	-5.9282635	-3.9755258	-0.54544239	2.9180469	6.0829883	5.7775958	2.9560602	-0.76667778	-4.4643573	-7.3369281	-1.6958931
24	1030.98	14.09	-1.53	1921.76	0.47	hermada_1.man							
24	181.34	174.18	149.3	67	40.72	22.62	8.57	12.73	26.9	60.85	139.53	147.24	1030.98
24	4.49	5.56	7.59	10.78	15.86	21.06	25.91	25.53	21.77	15.53	9.04	5.38	14.05
24	-7.89	-7.31	-5.39	-3.38	0.01	3.17	6.02	5.56	2.79	-0.99	-4.43	-7.44	-1.61
25	1073.98	13.0419	-1.93273	2034.91	0.688433	hermada_19.man							
25	186.35266	178.91418	153.54684	69.297471	41.994053	22.940254	8.5212659	12.667341	27.540505	62.653164	144.41734	151.79316	1060.6382
25	3.7937976	5.0448102	6.963418	9.7983545	14.572025	19.751139	24.608101	24.269873	20.607341	14.39519	8.016582	4.4192404	13.040507
25	-7.813418	-7.31	-5.9608862	-4.173671	-0.70012657	2.6617722	5.8111395	5.546076	2.7203796	-0.83683548	-4.5205063	-7.3703796	-1.8327849
26	1030.98	14.09	-1.53	1921.87	0.62	hermada_1.man							
26	181.34	174.18	149.3	67	40.72	22.62	8.57	12.73	26.9	60.85	139.53	147.24	1030.98
26	4.49	5.56	7.59	10.78	15.86	21.06	25.91	25.53	21.77	15.53	9.04	5.38	14.05
26	-7.89	-7.31	-5.39	-3.38	0.01	3.17	6.02	5.56	2.79	-0.99	-4.43	-7.44	-1.61
27	1071.48	12.9968	-1.94827	1982.71	0.67679	hermada_19.man							
27	185.51777	178.12568	152.8395	68.914814	41.781851	22.886914	8.5293829	12.677778	27.433828	62.352842	143.60333	151.03481	1055.6985
27	3.9097531	5.1306171	7.0677777	9.9618518	14.786543	19.969136	24.824939	24.479753	20.800989	14.584198	8.1870367	4.5792593	13.208643
27	-7.8261731	-7.31	-5.8658026	-4.0414816	-0.58185184	2.7464197	5.8459259	5.5483948	2.7319754	-0.86234566	-4.5054321	-7.3819751	-1.795679
28	1035.22	13.9631	-1.5587	1960.47	0.702932	hermada_19.man							
28	196.22525	189.08574	162.95535	72.401582	44.741772	23.571775	8.452226	12.756807	29.226096	66.701064	151.61819	161.09894	1118.8348
28	4.2307095	5.4435162	7.4815161	10.448549	15.435742	20.631741	25.504065	25.136548	21.390549	15.142871	8.6988708	5.0528711	13.724548
28	-7.8307098	-7.2750323	-5.551355	-3.5975162	-0.18935484	3.0589676	6.0356128	5.629613	2.8416129	-0.91838707	-4.4393549	-7.3971936	-1.636871
29	1068.84	13.068	-1.92101	1954.29	0.689307	hermada_19.man							
29	184.46213	177.12867	151.94514	68.430972	41.51354	22.81947	8.539646	12.690973	27.298938	61.973096	142.57407	150.07593	1049.4526
29	4.0563718	5.239115	7.1997345	10.168584	15.057788	20.244779	25.099116	24.745132	21.04584	14.823186	8.4025665	4.781593	13.421239
29	-7.842301	-7.31	-5.745575	-3.8743362	-0.43230087	2.8534512	5.8899115	5.5513275	2.7466373	-0.89460175	-4.4863718	-7.396637	-1.748761
30	1032.3	14.0507	-1.5389	1950.7	0.702872	hermada_19.man							
30	199.00691	191.8718	165.50611	73.273027	45.512065	23.755657	8.4558978	12.767533	29.643379	67.808711	153.88604	163.77298	1135.2601
30	4.3139142	5.4836462	7.5179358	10.56059	15.567667	20.765522	25.636755	25.277346	21.524854	15.29	8.8246649	5.1721716	13.833807
30	-7.821153	-7.2634583	-5.4579895	-3.4827347	-0.078364611	3.1382574	6.0746918	5.6436462	2.8639948	-0.90528152	-4.416488	-7.3938873	-1.5919839
31	1166.81	13.2349	-1.85012	2111.12	0.634774	hermada_5.man							
31	209.38258	202.25967	175.02836	77.541211	48.247129	24.397129	8.2801648	12.765371	31.328228	71.835234	162.27966	173.12633	1196.4711
31	3.653118	5.1767584	7.2356042	9.6951788	14.501827	19.687404	24.593379	24.221621	20.512102	14.219904	7.895769	4.28625	12.986813
31	-7.7742719	-7.2574585	-6.020838	-4.2010852	-0.75785713	2.6960989	5.9537225	5.6884338	2.8535303	-0.8543544	-4.5127609	-7.3469366	-1.7926923
32	1075.62	13.2198	-1.73097	2071.99	0.715628	hermada_8.man							
32	207.5632	200.46643	173.39266	76.782104	47.767539	24.294883	8.3134857	12.772377	31.056384	71.132002	160.59414	171.44611	1185.5813
32	3.6180707	5.1554987	7.2153217	9.6640448	14.460243	19.642563	24.547959	24.178303	20.476952	14.178667	7.85	4.2421902	12.949954
32	-7.7682574	-7.2594128	-6.0480707	-4.2196832	-0.77496735	2.7003076	5.9704755	5.7117798	2.8746783	-0.83076424	-4.5103635	-7.3389001	-1.7890866
33	1085.11	12.7279	-1.85098	2233.03	0.619311	hermada_19.man							
33	211.90377	204.79551	177.36646	78.709399	48.904951	24.553367	8.2235474	12.769338	31.768237	72.802964	164.28008	175.32561	1211.4033
33	3.3462726	5.0241684	7.0935669	9.297395	14.014669	19.194248	24.112566	23.733486	20.046272	13.725411	7.464068	3.8799799	12.59511
33	-7.7499799	-7.2528656	-6.2753906	-4.5134268	-1.0528256	2.518517	5.9270343	5.7335272	2.8758316	-0.81328659	-4.5455911	-7.313988	-1.8693387
34	1067.7	13.0986	-1.90931	1925.28	0.451379	hermada_3.man							
34	182.94846	175.79076	150.77538	67.560771	41.15769	22.723845	8.5615387	12.733846	27.148462	61.484614	140.8377	148.75154	1040.4746
34	4.4838461	5.5576923	7.5876923	10.773077	15.849231	21.049231	25.900769	25.523076	21.763076	15.524615	9.0346155	5.3746155	14.043077
34	-7.8838464	-7.3053845	-5.3869232	-3.3776923	0.013076923	3.1746155	6.0276923	5.5676923	2.7976923	-0.98230766	-4.4269232	-7.4361536	-1.6046153
35	1114.3	13.9099	-1.57081	1961.38	0.626622	hermada_19.man							
35	203.2308	196.10164	169.3807	74.767988	46.658428	24.027385	8.429516	12.776707	30.298669	69.47293	157.31864	167.72869	1160.1921
35	4.2764163	5.4675543	7.5026874	10.514213	15.505157	20.70259	25.578716	25.224431	21.473413	15.240291	8.7798065	5.1287891	13.788063
35	-7.8047455	-7.2521552	-5.4699274	-3.5018643	-0.094309931	3.1341647	6.0890314	5.6636804	2.8821307	-0.88503632	-4.4123972	-7.3830267	-1.5859322
36	1073.58	12.94	-1.97	1998.97	0.740995	hermada_19.man							
36	193.51857	186.05559	160.08208	71.756353	43.925645	23.377571	8.4824811	12.684658	28.641519	65.427495	150.0821	158.45965	1102.4938
36	3.7555191	5.0160001	6.9329871	9.7530377	14.506556	19.686633	24.545671	24.212913	20.553064	14.348354	7.9738989	4.3774683	12.990988
36	-7.8157977	-7.316734	-5.9778986	-4.1854178	-0.70777214	2.6843546	5.8648102	5.5911896	2.776076	-0.80448105	-4.5279999	-7.3764557	-1.8196202
37	1044.69	13.7199	-1.67161	1924.76	0.320575	hermada_13.man							
37	202.25	195.12	168.48	74.29	46.41	23.97	8.46	12.78	30.13	69.1	156.53	166.89	1154.41
37	4.41	5.53	7.56	10.69	15.72	20.92	25.79	25.44	21.68	15.46	8.97	5.31	13.96
37	-7.81	-7.25	-5.35	-3.35	0.05	3.23	6.12	5.66	2.89	-0.89	-4.39	-7.39	-1.54
38	1237.67	12.7946	-2.01847	2008.98	0.62544	hermada_19.man							
38	214.87582	207.23463	179.4424	79.028745	49.631372	24.619143	8.3626288	12.731315	31.898914	73.554741	166.63229	178.15264	1226.1646
38	3.5661142	4.8484	6.7485712	9.5134283	14.178286	19.362057	24.215828	23.890171	20.251886	14.072457	7.7285144	4.141543	12.726628
38	-7.8911426	-7.4041711	-6.1452002	-4.3318286	-0.83445717	2.7188	6.0550854	5.7492572	2.9873715	-0.70337143	-4.6090857	-7.4467999	-1.8239999
39	1138.8	14.0235	-1.50079	1929.97	0.663885	hermada_17.man							
